filename,category,source_dataset,source_id,source_group,source_filename,source_sha256,derived_sha256,variant_index,event_time_s,sample_rate_hz,duration_s,seed,transform_name,event_offset_s,gain_db,speed_factor,highpass_hz,lowpass_hz,compression_drive,signal_to_noise_db,background_scale,background_file,background_category,background_source_group,limiter_gain
glass_breaking__fsd50k__dev__85168__0166__r0__aug2.wav,glass_breaking,FSD50K,85168,freesound:85168,glass_breaking__fsd50k__dev__85168__0166__r0.wav,c08ea42d6a058870a1792c2541cf108594a0759474e0f48a0adce883e17adcf7,390417bd4e38d5f263c43a247b5c9db2534f9592f58b93a62f3bd39e8591d9fb,2,0.705918,44100,1.0,451,position_gain_background,0.241347,-8.0819,1.0,,,1.0,24.1919,0.01648403,3-155570-A-32.wav,keyboard_typing,esc50:155570,1.0
glass_breaking__fsd50k__dev__85168__0166__r0__aug3.wav,glass_breaking,FSD50K,85168,freesound:85168,glass_breaking__fsd50k__dev__85168__0166__r0.wav,c08ea42d6a058870a1792c2541cf108594a0759474e0f48a0adce883e17adcf7,8110dba9ca8f1737f449b35d91de2536bc47ec643eb484e79d9cf436244fe991,3,0.705918,44100,1.0,451,position_filter_background,0.348353,2.1543,1.0,196.919,5776.625,1.0,21.8473,0.01312944,2-118459-A-32.wav,keyboard_typing,esc50:118459,1.0
glass_breaking__fsd50k__dev__85168__0166__r0__aug4.wav,glass_breaking,FSD50K,85168,freesound:85168,glass_breaking__fsd50k__dev__85168__0166__r0.wav,c08ea42d6a058870a1792c2541cf108594a0759474e0f48a0adce883e17adcf7,01db97b2b4371ae1bc7bbfc980f906f17dbddbf9b2b2ca9371c1378f211b5858,4,0.705918,44100,1.0,451,position_speed_gain,0.154603,4.4467,1.03777,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__85168__0166__r0__aug5.wav,glass_breaking,FSD50K,85168,freesound:85168,glass_breaking__fsd50k__dev__85168__0166__r0.wav,c08ea42d6a058870a1792c2541cf108594a0759474e0f48a0adce883e17adcf7,848ec6d476a107fbea9acebf093af1f548147eb5cf9a483c78718b57d3be1e7a,5,0.705918,44100,1.0,451,position_compression_background,0.137939,-6.53,1.0,,,1.48081,21.6703,0.00297943,3-182710-A-35.wav,washing_machine,esc50:182710,1.0
glass_breaking__fsd50k__dev__85184__0049__r0__aug0.wav,glass_breaking,FSD50K,85184,freesound:85184,glass_breaking__fsd50k__dev__85184__0049__r0.wav,f8a79c2d814051e08c370fb5c90b7cbc910d44785685dfe73edce49ebe5b564a,7c71104f0fe1761d3cf38daaebbab08cf88ee4200c3f5dfcc28fcc08bd3f4a4a,0,0.461474,44100,1.0,451,position_only,0.266164,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__85184__0049__r0__aug1.wav,glass_breaking,FSD50K,85184,freesound:85184,glass_breaking__fsd50k__dev__85184__0049__r0.wav,f8a79c2d814051e08c370fb5c90b7cbc910d44785685dfe73edce49ebe5b564a,594a2d6e942275fefe5e1f0a46b5df41fa07cb18291e9ee487b525696199c59f,1,0.461474,44100,1.0,451,position_gain,0.133628,3.9117,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__85184__0049__r0__aug2.wav,glass_breaking,FSD50K,85184,freesound:85184,glass_breaking__fsd50k__dev__85184__0049__r0.wav,f8a79c2d814051e08c370fb5c90b7cbc910d44785685dfe73edce49ebe5b564a,7362b95624a5af3d2311bf733a36a7e0a889f654a2f2105bb19a827da44dec5e,2,0.461474,44100,1.0,451,position_gain_background,0.329421,-5.783,1.0,,,1.0,19.8031,0.04119559,1-42139-A-38.wav,clock_tick,esc50:42139,1.0
glass_breaking__fsd50k__dev__85184__0049__r0__aug3.wav,glass_breaking,FSD50K,85184,freesound:85184,glass_breaking__fsd50k__dev__85184__0049__r0.wav,f8a79c2d814051e08c370fb5c90b7cbc910d44785685dfe73edce49ebe5b564a,358a8839f833bf28df6a2b66e94c9821f0bb53c5a54e0bd976760d532aecdaf5,3,0.461474,44100,1.0,451,position_filter_background,0.345712,2.5265,1.0,242.972,5501.779,1.0,11.2946,0.54844603,3-171041-A-38.wav,clock_tick,esc50:171041,1.0
glass_breaking__fsd50k__dev__85184__0049__r0__aug4.wav,glass_breaking,FSD50K,85184,freesound:85184,glass_breaking__fsd50k__dev__85184__0049__r0.wav,f8a79c2d814051e08c370fb5c90b7cbc910d44785685dfe73edce49ebe5b564a,7115367cbb3ba09d8b565cd662ece9f06d082a299d6c47ff03d3f95d2b27a3f4,4,0.461474,44100,1.0,451,position_speed_gain,0.101587,1.9311,1.020449,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__85184__0049__r0__aug5.wav,glass_breaking,FSD50K,85184,freesound:85184,glass_breaking__fsd50k__dev__85184__0049__r0.wav,f8a79c2d814051e08c370fb5c90b7cbc910d44785685dfe73edce49ebe5b564a,b75f196be9fc0d358658338c7adc37a795ca4c8e9c7fa0d4f2c432c977f7704b,5,0.461474,44100,1.0,451,position_compression_background,0.144296,-5.927,1.0,,,1.44341,17.6104,0.00521214,2-121909-A-35.wav,washing_machine,esc50:121909,1.0
glass_breaking__fsd50k__dev__88926__0177__r0__aug0.wav,glass_breaking,FSD50K,88926,freesound:88926,glass_breaking__fsd50k__dev__88926__0177__r0.wav,6d04456411b664e51473a7b89858cae16aacb59e56fc162467fc7fd9e21a7997,d455867cccce7e52088ccd0c09457523ad2dbfb09fb4b3996d9aad15a77e92a2,0,0.032449,44100,1.0,451,position_only,0.143045,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__88926__0177__r0__aug1.wav,glass_breaking,FSD50K,88926,freesound:88926,glass_breaking__fsd50k__dev__88926__0177__r0.wav,6d04456411b664e51473a7b89858cae16aacb59e56fc162467fc7fd9e21a7997,da46d6ff1a977b72904489c172cfca16aebf9b1f0e685d32844f28cf66dcad4c,1,0.032449,44100,1.0,451,position_gain,0.202208,2.0,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__88926__0177__r0__aug2.wav,glass_breaking,FSD50K,88926,freesound:88926,glass_breaking__fsd50k__dev__88926__0177__r0.wav,6d04456411b664e51473a7b89858cae16aacb59e56fc162467fc7fd9e21a7997,d0a636aea5f5c991764721756187903217f059765ee76373fa123ee56fc38fe6,2,0.032449,44100,1.0,451,position_gain_background,0.111829,3.1901,1.0,,,1.0,14.4047,0.74993043,3-125548-A-32.wav,keyboard_typing,esc50:125548,1.0
glass_breaking__fsd50k__dev__88926__0177__r0__aug3.wav,glass_breaking,FSD50K,88926,freesound:88926,glass_breaking__fsd50k__dev__88926__0177__r0.wav,6d04456411b664e51473a7b89858cae16aacb59e56fc162467fc7fd9e21a7997,0040e3ae54828e8aabce1b9e46332472643c558dfd4b14ac230b779b9051300d,3,0.032449,44100,1.0,451,position_filter_background,0.327793,-8.1035,1.0,100.04,7555.803,1.0,21.8978,0.00089896,2-102567-D-35.wav,washing_machine,esc50:102567,1.0
glass_breaking__fsd50k__dev__88926__0177__r0__aug4.wav,glass_breaking,FSD50K,88926,freesound:88926,glass_breaking__fsd50k__dev__88926__0177__r0.wav,6d04456411b664e51473a7b89858cae16aacb59e56fc162467fc7fd9e21a7997,8328e7a819149c5443b9834a279df353671d249396cb9809d31d3ffd78a8de59,4,0.032449,44100,1.0,451,position_speed_gain,0.177887,-3.0545,0.960305,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__88926__0177__r0__aug5.wav,glass_breaking,FSD50K,88926,freesound:88926,glass_breaking__fsd50k__dev__88926__0177__r0.wav,6d04456411b664e51473a7b89858cae16aacb59e56fc162467fc7fd9e21a7997,c5930902a859926bc889ed5f96f605f0cafe998aa81a6a08c0abe80bfd7afd59,5,0.032449,44100,1.0,451,position_compression_background,0.16069,4.5298,1.0,,,1.49161,17.406,0.00571693,2-102567-D-35.wav,washing_machine,esc50:102567,1.0
glass_breaking__fsd50k__dev__88931__0112__r0__aug0.wav,glass_breaking,FSD50K,88931,freesound:88931,glass_breaking__fsd50k__dev__88931__0112__r0.wav,f4492558d8afe8ed4d517b0c72f763fcf2ba0c06c879f3104e0ce4790cb26e54,8e92905d5ed7e1f64e6f28e88fdc55742ebbe45cd2570acebe4a6da1c6be351b,0,0.02746,44100,1.0,451,position_only,0.351112,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__88931__0112__r0__aug1.wav,glass_breaking,FSD50K,88931,freesound:88931,glass_breaking__fsd50k__dev__88931__0112__r0.wav,f4492558d8afe8ed4d517b0c72f763fcf2ba0c06c879f3104e0ce4790cb26e54,8a9e671663ca5277f7773530d988088f62a184c7c4bac45a0e400730a74ae7b8,1,0.02746,44100,1.0,451,position_gain,0.25462,2.8578,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__88931__0112__r0__aug2.wav,glass_breaking,FSD50K,88931,freesound:88931,glass_breaking__fsd50k__dev__88931__0112__r0.wav,f4492558d8afe8ed4d517b0c72f763fcf2ba0c06c879f3104e0ce4790cb26e54,36de964f9fbc3e7773e7e161a240371a2b96f381b09b6a67cc9f136d972fb7fe,2,0.02746,44100,1.0,451,position_gain_background,0.282573,-3.1098,1.0,,,1.0,18.5328,0.00320343,3-182710-A-35.wav,washing_machine,esc50:182710,1.0
glass_breaking__fsd50k__dev__88931__0112__r0__aug3.wav,glass_breaking,FSD50K,88931,freesound:88931,glass_breaking__fsd50k__dev__88931__0112__r0.wav,f4492558d8afe8ed4d517b0c72f763fcf2ba0c06c879f3104e0ce4790cb26e54,68ff424c8681fb682fe190c8942dfb85498a851f7eabbc34579c49a1759629f7,3,0.02746,44100,1.0,451,position_filter_background,0.29308,-9.7149,1.0,169.757,7219.993,1.0,10.2244,0.021136,3-156391-A-35.wav,washing_machine,esc50:156391,1.0
glass_breaking__fsd50k__dev__88931__0112__r0__aug4.wav,glass_breaking,FSD50K,88931,freesound:88931,glass_breaking__fsd50k__dev__88931__0112__r0.wav,f4492558d8afe8ed4d517b0c72f763fcf2ba0c06c879f3104e0ce4790cb26e54,379eacf8ff8be192457409b5e75339cf99fa25d65b23d2c7bc6efb008da13e67,4,0.02746,44100,1.0,451,position_speed_gain,0.280257,-0.2522,0.999167,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__88931__0112__r0__aug5.wav,glass_breaking,FSD50K,88931,freesound:88931,glass_breaking__fsd50k__dev__88931__0112__r0.wav,f4492558d8afe8ed4d517b0c72f763fcf2ba0c06c879f3104e0ce4790cb26e54,1207abbbeaf783ef8561236bf039fecb672030b774c605897b01605dea9a3bf3,5,0.02746,44100,1.0,451,position_compression_background,0.279243,-10.0156,1.0,,,1.78124,16.5433,0.00660062,1-42139-A-38.wav,clock_tick,esc50:42139,1.0
glass_breaking__fsd50k__dev__88933__0160__r0__aug0.wav,glass_breaking,FSD50K,88933,freesound:88933,glass_breaking__fsd50k__dev__88933__0160__r0.wav,5d4e6710c71952946d1cbab843f61d8cf7f9ae3ee2f86c8955e3b1679f7497b7,19b446b67e3acc6366c38cc003cbcb1b041dce5dc8870baee527f495a5c5824c,0,0.10229,44100,1.0,451,position_only,0.193116,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__88933__0160__r0__aug1.wav,glass_breaking,FSD50K,88933,freesound:88933,glass_breaking__fsd50k__dev__88933__0160__r0.wav,5d4e6710c71952946d1cbab843f61d8cf7f9ae3ee2f86c8955e3b1679f7497b7,87fa0edcc0131a60d395100ad7508d180384f8a9f5333791e83d9c88711849a8,1,0.10229,44100,1.0,451,position_gain,0.229479,-10.2744,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__88933__0160__r0__aug2.wav,glass_breaking,FSD50K,88933,freesound:88933,glass_breaking__fsd50k__dev__88933__0160__r0.wav,5d4e6710c71952946d1cbab843f61d8cf7f9ae3ee2f86c8955e3b1679f7497b7,c61f1b1c6973f8217045403bb011b8a06a24fee0d53f68c9b0763f8de3fa1e94,2,0.10229,44100,1.0,451,position_gain_background,0.101846,-7.232,1.0,,,1.0,12.8609,0.00348738,2-155801-A-11.wav,sea_waves,esc50:155801,1.0
glass_breaking__fsd50k__dev__88933__0160__r0__aug3.wav,glass_breaking,FSD50K,88933,freesound:88933,glass_breaking__fsd50k__dev__88933__0160__r0.wav,5d4e6710c71952946d1cbab843f61d8cf7f9ae3ee2f86c8955e3b1679f7497b7,9e2134d8ce689a06fef12a3b2be65d3a38e3b5620c077da871f8aadf70d47aec,3,0.10229,44100,1.0,451,position_filter_background,0.341701,3.3834,1.0,211.993,5798.597,1.0,18.5964,0.25976719,1-53501-A-32.wav,keyboard_typing,esc50:53501,1.0
glass_breaking__fsd50k__dev__88933__0160__r0__aug4.wav,glass_breaking,FSD50K,88933,freesound:88933,glass_breaking__fsd50k__dev__88933__0160__r0.wav,5d4e6710c71952946d1cbab843f61d8cf7f9ae3ee2f86c8955e3b1679f7497b7,71594295d74151fd2335b082663fe17ff3bd91494cde5fdfe407a27852948a5c,4,0.10229,44100,1.0,451,position_speed_gain,0.15258,-8.4683,0.973871,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__88933__0160__r0__aug5.wav,glass_breaking,FSD50K,88933,freesound:88933,glass_breaking__fsd50k__dev__88933__0160__r0.wav,5d4e6710c71952946d1cbab843f61d8cf7f9ae3ee2f86c8955e3b1679f7497b7,fe34ef88cb30fb4ae8d050cf0aeddee8a47f92ff3d7f0c396a5608822cc0d13e,5,0.10229,44100,1.0,451,position_compression_background,0.201915,-6.3709,1.0,,,1.24176,13.2296,0.03220058,2-104168-A-32.wav,keyboard_typing,esc50:104168,1.0
glass_breaking__fsd50k__dev__88937__0033__r0__aug0.wav,glass_breaking,FSD50K,88937,freesound:88937,glass_breaking__fsd50k__dev__88937__0033__r0.wav,cd9fdcd671b9f4ed8105a7286baf07af7f0f53c280846e0ad930ef1e26c13034,f5c99715022295d2f57a9f6cfb8619ae9ae86a3c18c0329c8e53e09421142620,0,0.012494,44100,1.0,451,position_only,0.10641,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__88937__0033__r0__aug1.wav,glass_breaking,FSD50K,88937,freesound:88937,glass_breaking__fsd50k__dev__88937__0033__r0.wav,cd9fdcd671b9f4ed8105a7286baf07af7f0f53c280846e0ad930ef1e26c13034,22096eb9e1a289e7b577c73d0e29bd56bbfec646d7440c30361fa8e408023cf4,1,0.012494,44100,1.0,451,position_gain,0.131112,-2.3612,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__88937__0033__r0__aug2.wav,glass_breaking,FSD50K,88937,freesound:88937,glass_breaking__fsd50k__dev__88937__0033__r0.wav,cd9fdcd671b9f4ed8105a7286baf07af7f0f53c280846e0ad930ef1e26c13034,79e225a036735f78b123565a32a0f71b9fffc48107c2f2e659aa6b22927f2e02,2,0.012494,44100,1.0,451,position_gain_background,0.286891,2.7017,1.0,,,1.0,23.1273,0.07662459,3-112557-B-23.wav,breathing,esc50:112557,1.0
glass_breaking__fsd50k__dev__88937__0033__r0__aug3.wav,glass_breaking,FSD50K,88937,freesound:88937,glass_breaking__fsd50k__dev__88937__0033__r0.wav,cd9fdcd671b9f4ed8105a7286baf07af7f0f53c280846e0ad930ef1e26c13034,7f59381190f7b342ae6f348f4b130e49d42dd6ca21cb782b42b46872c2ce9c11,3,0.012494,44100,1.0,451,position_filter_background,0.133851,-2.4104,1.0,242.885,6257.295,1.0,13.1158,1208.16741111,2-50774-A-23.wav,breathing,esc50:50774,1.0
glass_breaking__fsd50k__dev__88937__0033__r0__aug4.wav,glass_breaking,FSD50K,88937,freesound:88937,glass_breaking__fsd50k__dev__88937__0033__r0.wav,cd9fdcd671b9f4ed8105a7286baf07af7f0f53c280846e0ad930ef1e26c13034,b85dfb26e3696c2e48a16ad487623e7e739189d6a54d0a25a70e671b8ae8c5b3,4,0.012494,44100,1.0,451,position_speed_gain,0.265511,-3.616,1.021049,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__88937__0033__r0__aug5.wav,glass_breaking,FSD50K,88937,freesound:88937,glass_breaking__fsd50k__dev__88937__0033__r0.wav,cd9fdcd671b9f4ed8105a7286baf07af7f0f53c280846e0ad930ef1e26c13034,077a94d2dd68309dc50bd2f05f42f00a6ed32fbeb33cb07a5be4a003227e08f9,5,0.012494,44100,1.0,451,position_compression_background,0.188258,-1.4335,1.0,,,1.39001,11.3069,0.24834981,3-155568-A-32.wav,keyboard_typing,esc50:155568,1.0
glass_breaking__fsd50k__dev__88950__0138__r0__aug0.wav,glass_breaking,FSD50K,88950,freesound:88950,glass_breaking__fsd50k__dev__88950__0138__r0.wav,18cc18d8c224eacf21a2c73d78470f7907c778d6abe84a1cb1544ff161f03e47,098dfaf988cd2a967029577a826908c7a1c9c919f465715bb360c3ae40122e82,0,0.391633,44100,1.0,451,position_only,0.16034,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__88950__0138__r0__aug1.wav,glass_breaking,FSD50K,88950,freesound:88950,glass_breaking__fsd50k__dev__88950__0138__r0.wav,18cc18d8c224eacf21a2c73d78470f7907c778d6abe84a1cb1544ff161f03e47,a09f543e1a3aea976b7cefc625d5eea0a4aa79df3d5e46d8c98cfef60b5920e7,1,0.391633,44100,1.0,451,position_gain,0.115614,1.989,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__88950__0138__r0__aug2.wav,glass_breaking,FSD50K,88950,freesound:88950,glass_breaking__fsd50k__dev__88950__0138__r0.wav,18cc18d8c224eacf21a2c73d78470f7907c778d6abe84a1cb1544ff161f03e47,121b5f3a3bdd6fc44db99e687fef9570a1690aa9cc18028db416a8f3f6be1519,2,0.391633,44100,1.0,451,position_gain_background,0.185792,-2.9772,1.0,,,1.0,17.7569,0.00075777,1-28135-A-11.wav,sea_waves,esc50:28135,1.0
glass_breaking__fsd50k__dev__88950__0138__r0__aug3.wav,glass_breaking,FSD50K,88950,freesound:88950,glass_breaking__fsd50k__dev__88950__0138__r0.wav,18cc18d8c224eacf21a2c73d78470f7907c778d6abe84a1cb1544ff161f03e47,3dec13645a7f3242c9fcd31915c79931cc6ea735925dff563d03cdd6a195b7f6,3,0.391633,44100,1.0,451,position_filter_background,0.294182,-9.8123,1.0,183.011,7272.002,1.0,14.1669,0.0005876,1-28135-B-11.wav,sea_waves,esc50:28135,1.0
glass_breaking__fsd50k__dev__88950__0138__r0__aug4.wav,glass_breaking,FSD50K,88950,freesound:88950,glass_breaking__fsd50k__dev__88950__0138__r0.wav,18cc18d8c224eacf21a2c73d78470f7907c778d6abe84a1cb1544ff161f03e47,0712f6ce659fdc664f1c2e0637aaee094ca65d5b29b1af7c26dc4e6f51deeb26,4,0.391633,44100,1.0,451,position_speed_gain,0.236254,-5.0909,1.007961,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__88950__0138__r0__aug5.wav,glass_breaking,FSD50K,88950,freesound:88950,glass_breaking__fsd50k__dev__88950__0138__r0.wav,18cc18d8c224eacf21a2c73d78470f7907c778d6abe84a1cb1544ff161f03e47,5ecdee8f26f975b675ee41ebc94e0b0cddb099f6099d95388b5ab426f91b5f87,5,0.391633,44100,1.0,451,position_compression_background,0.117371,-0.5345,1.0,,,1.67953,23.9195,0.00970621,3-143933-A-38.wav,clock_tick,esc50:143933,1.0
glass_breaking__fsd50k__dev__89903__0078__r0__aug0.wav,glass_breaking,FSD50K,89903,freesound:89903,glass_breaking__fsd50k__dev__89903__0078__r0.wav,218bd1b9eab97e45ffecc80281a6cbf875a29af41864ba693a9c228c2e611c57,9c7892302a6d58415cb8e0c1780c68dc938731ba46fa07703a0959dad03577fe,0,0.012494,44100,1.0,451,position_only,0.303136,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__89903__0078__r0__aug1.wav,glass_breaking,FSD50K,89903,freesound:89903,glass_breaking__fsd50k__dev__89903__0078__r0.wav,218bd1b9eab97e45ffecc80281a6cbf875a29af41864ba693a9c228c2e611c57,9591c16bb5972236daaad38fe4f2738480234cba986126a75509b6fe8df099da,1,0.012494,44100,1.0,451,position_gain,0.300904,3.8989,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__89903__0078__r0__aug2.wav,glass_breaking,FSD50K,89903,freesound:89903,glass_breaking__fsd50k__dev__89903__0078__r0.wav,218bd1b9eab97e45ffecc80281a6cbf875a29af41864ba693a9c228c2e611c57,874d015b6157238ea3f3fcb29214229d31b3d6d5cbd244cc46ca58fd75ee9c22,2,0.012494,44100,1.0,451,position_gain_background,0.147187,-4.6946,1.0,,,1.0,24.0592,0.0022248,2-102852-A-11.wav,sea_waves,esc50:102852,1.0
glass_breaking__fsd50k__dev__89903__0078__r0__aug3.wav,glass_breaking,FSD50K,89903,freesound:89903,glass_breaking__fsd50k__dev__89903__0078__r0.wav,218bd1b9eab97e45ffecc80281a6cbf875a29af41864ba693a9c228c2e611c57,a5d071a2bd28fcf60d683362aa5173f27ea3aa19e4bb83ca19092c42c1285f74,3,0.012494,44100,1.0,451,position_filter_background,0.314935,2.3793,1.0,179.353,6431.01,1.0,16.0129,0.03819046,3-108160-A-23.wav,breathing,esc50:108160,1.0
glass_breaking__fsd50k__dev__89903__0078__r0__aug4.wav,glass_breaking,FSD50K,89903,freesound:89903,glass_breaking__fsd50k__dev__89903__0078__r0.wav,218bd1b9eab97e45ffecc80281a6cbf875a29af41864ba693a9c228c2e611c57,e797d9228a54eee3f245fdf5657b7569389ca00dd3247a63b15ffe51a2318b89,4,0.012494,44100,1.0,451,position_speed_gain,0.282574,-4.0388,0.992908,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__89903__0078__r0__aug5.wav,glass_breaking,FSD50K,89903,freesound:89903,glass_breaking__fsd50k__dev__89903__0078__r0.wav,218bd1b9eab97e45ffecc80281a6cbf875a29af41864ba693a9c228c2e611c57,6887fbaaed2be3ee473db93bbc042a1cc0c6a170348e1e22f2fa6b5a0e4be2b9,5,0.012494,44100,1.0,451,position_compression_background,0.148614,-7.6873,1.0,,,1.73632,10.6603,0.0240356,1-36393-A-23.wav,breathing,esc50:36393,1.0
glass_breaking__fsd50k__dev__92642__0150__r0__aug0.wav,glass_breaking,FSD50K,92642,freesound:92642,glass_breaking__fsd50k__dev__92642__0150__r0.wav,58c4180de44d4ce562fe094a95b5060efa099c3d877ac3d4bb0bacfd36f28c34,22a95f7de4b7933f7c1be050e7e430315466c67299fc8e33fc3db73a19fe2beb,0,0.152177,44100,1.0,451,position_only,0.1356,0.0,1.0,,,1.0,,,,,,0.95530113
glass_breaking__fsd50k__dev__92642__0150__r0__aug1.wav,glass_breaking,FSD50K,92642,freesound:92642,glass_breaking__fsd50k__dev__92642__0150__r0.wav,58c4180de44d4ce562fe094a95b5060efa099c3d877ac3d4bb0bacfd36f28c34,84eabcb502f9152bbea258e4fd38e2857db3751c11edb1f32e0c79d468309b45,1,0.152177,44100,1.0,451,position_gain,0.219545,-3.2904,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__92642__0150__r0__aug2.wav,glass_breaking,FSD50K,92642,freesound:92642,glass_breaking__fsd50k__dev__92642__0150__r0.wav,58c4180de44d4ce562fe094a95b5060efa099c3d877ac3d4bb0bacfd36f28c34,d4f87e920607661af50d389bff285d928a75910f01196412c336ae1553ac073c,2,0.152177,44100,1.0,451,position_gain_background,0.353195,-7.3782,1.0,,,1.0,14.5859,0.63307954,2-99796-A-32.wav,keyboard_typing,esc50:99796,1.0
glass_breaking__fsd50k__dev__92642__0150__r0__aug3.wav,glass_breaking,FSD50K,92642,freesound:92642,glass_breaking__fsd50k__dev__92642__0150__r0.wav,58c4180de44d4ce562fe094a95b5060efa099c3d877ac3d4bb0bacfd36f28c34,008c8a437a71a7452c2620a0ea82d4bbd7d6a6e36f5098e7cea00a5553b35e86,3,0.152177,44100,1.0,451,position_filter_background,0.276847,0.4412,1.0,204.0,5917.597,1.0,10.1488,1.11248443,2-99795-A-32.wav,keyboard_typing,esc50:99795,0.83895506
glass_breaking__fsd50k__dev__92642__0150__r0__aug4.wav,glass_breaking,FSD50K,92642,freesound:92642,glass_breaking__fsd50k__dev__92642__0150__r0.wav,58c4180de44d4ce562fe094a95b5060efa099c3d877ac3d4bb0bacfd36f28c34,0dbd003b3d94d3a5f503ddf83f82f1aabddbc91db7dfc51071ae3e3a2ee810ce,4,0.152177,44100,1.0,451,position_speed_gain,0.132176,2.3594,0.995873,,,1.0,,,,,,0.74436666
glass_breaking__fsd50k__dev__92642__0150__r0__aug5.wav,glass_breaking,FSD50K,92642,freesound:92642,glass_breaking__fsd50k__dev__92642__0150__r0.wav,58c4180de44d4ce562fe094a95b5060efa099c3d877ac3d4bb0bacfd36f28c34,7a0c307d57f0120f09f6a59feba68ecebe85a1ec6bc2b1acf79eb99a99cf5584,5,0.152177,44100,1.0,451,position_compression_background,0.295192,-4.0378,1.0,,,1.58077,24.3599,0.03827738,3-144827-B-11.wav,sea_waves,esc50:144827,1.0
glass_breaking__fsd50k__dev__92643__0096__r0__aug0.wav,glass_breaking,FSD50K,92643,freesound:92643,glass_breaking__fsd50k__dev__92643__0096__r0.wav,62079d22e4b99327d9d6093dc085523f12ec6ecf02701f60517ef73ec4559a68,5ab06d68b58130c1ccd252aee15ffb3e04c5acf22bf79959f9aab23fa58cdccc,0,0.222018,44100,1.0,451,position_only,0.182996,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__92643__0096__r0__aug1.wav,glass_breaking,FSD50K,92643,freesound:92643,glass_breaking__fsd50k__dev__92643__0096__r0.wav,62079d22e4b99327d9d6093dc085523f12ec6ecf02701f60517ef73ec4559a68,37f005899b23a3aebaf232254a700ea7273e4ef0fd7dae767e5728f3f285e51c,1,0.222018,44100,1.0,451,position_gain,0.108951,-10.8614,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__92643__0096__r0__aug2.wav,glass_breaking,FSD50K,92643,freesound:92643,glass_breaking__fsd50k__dev__92643__0096__r0.wav,62079d22e4b99327d9d6093dc085523f12ec6ecf02701f60517ef73ec4559a68,3407d88b1e107375ed551726eb186d5849de077d637990aeb329ec802493ca60,2,0.222018,44100,1.0,451,position_gain_background,0.139568,-0.8084,1.0,,,1.0,16.8949,1.5295436,3-170383-A-38.wav,clock_tick,esc50:170383,1.0
glass_breaking__fsd50k__dev__92643__0096__r0__aug3.wav,glass_breaking,FSD50K,92643,freesound:92643,glass_breaking__fsd50k__dev__92643__0096__r0.wav,62079d22e4b99327d9d6093dc085523f12ec6ecf02701f60517ef73ec4559a68,b18a0071cfc8da506d461002f473363c21c6eb301a04b0cd3d66a56a6200c6a4,3,0.222018,44100,1.0,451,position_filter_background,0.243239,1.7806,1.0,195.845,6632.738,1.0,21.9957,0.19796008,2-50774-A-23.wav,breathing,esc50:50774,0.59649436
glass_breaking__fsd50k__dev__92643__0096__r0__aug4.wav,glass_breaking,FSD50K,92643,freesound:92643,glass_breaking__fsd50k__dev__92643__0096__r0.wav,62079d22e4b99327d9d6093dc085523f12ec6ecf02701f60517ef73ec4559a68,8da8205b36fcb9cc844338dfbecc3900758f7d581423f635552a9daf48cc4315,4,0.222018,44100,1.0,451,position_speed_gain,0.134013,-8.6948,0.97192,,,1.0,,,,,,1.0
