dataset_role,filename,category,background_group,source_dataset,source_partition,source_id,source_filename,source_labels,source_title,source_uploader,license_url,selection_reason,source_group
train,speech__fsd50k__train__speech__416701__0099.wav,speech,fsd50k_speech,FSD50K,train,416701,416701.wav,"Child_speech_and_kid_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:416701
train,speech__fsd50k__train__speech__421872__0046.wav,speech,fsd50k_speech,FSD50K,train,421872,421872.wav,"Shout,Human_voice",,,,unchanged_from_hazard5v3s,freesound:421872
train,speech__fsd50k__train__speech__422909__0056.wav,speech,fsd50k_speech,FSD50K,train,422909,422909.wav,"Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:422909
train,speech__fsd50k__train__speech__426906__0085.wav,speech,fsd50k_speech,FSD50K,train,426906,426906.wav,"Male_speech_and_man_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:426906
train,speech__fsd50k__train__speech__426908__0080.wav,speech,fsd50k_speech,FSD50K,train,426908,426908.wav,"Male_speech_and_man_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:426908
train,speech__fsd50k__train__speech__427774__0129.wav,speech,fsd50k_speech,FSD50K,train,427774,427774.wav,"Screaming,Human_voice",,,,unchanged_from_hazard5v3s,freesound:427774
train,speech__fsd50k__train__speech__430179__0180.wav,speech,fsd50k_speech,FSD50K,train,430179,430179.wav,"Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:430179
train,speech__fsd50k__train__speech__433704__0065.wav,speech,fsd50k_speech,FSD50K,train,433704,433704.wav,"Male_speech_and_man_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:433704
train,speech__fsd50k__train__speech__44198__0181.wav,speech,fsd50k_speech,FSD50K,train,44198,44198.wav,"Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:44198
train,speech__fsd50k__train__speech__49724__0168.wav,speech,fsd50k_speech,FSD50K,train,49724,49724.wav,"Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:49724
train,speech__fsd50k__train__speech__58797__0011.wav,speech,fsd50k_speech,FSD50K,train,58797,58797.wav,"Screaming,Human_voice",,,,unchanged_from_hazard5v3s,freesound:58797
train,speech__fsd50k__train__speech__60521__0172.wav,speech,fsd50k_speech,FSD50K,train,60521,60521.wav,"Shout,Human_voice",,,,unchanged_from_hazard5v3s,freesound:60521
train,speech__fsd50k__train__speech__61219__0040.wav,speech,fsd50k_speech,FSD50K,train,61219,61219.wav,"Screaming,Human_voice",,,,unchanged_from_hazard5v3s,freesound:61219
train,speech__fsd50k__train__speech__63337__0083.wav,speech,fsd50k_speech,FSD50K,train,63337,63337.wav,"Child_speech_and_kid_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:63337
train,speech__fsd50k__train__speech__63340__0072.wav,speech,fsd50k_speech,FSD50K,train,63340,63340.wav,"Child_speech_and_kid_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:63340
train,speech__fsd50k__train__speech__63708__0066.wav,speech,fsd50k_speech,FSD50K,train,63708,63708.wav,"Screaming,Human_voice",,,,unchanged_from_hazard5v3s,freesound:63708
train,speech__fsd50k__train__speech__67340__0090.wav,speech,fsd50k_speech,FSD50K,train,67340,67340.wav,"Female_speech_and_woman_speaking,Yell,Speech,Human_voice,Shout",,,,unchanged_from_hazard5v3s,freesound:67340
train,speech__fsd50k__train__speech__67628__0068.wav,speech,fsd50k_speech,FSD50K,train,67628,67628.wav,"Male_speech_and_man_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:67628
train,speech__fsd50k__train__speech__67647__0175.wav,speech,fsd50k_speech,FSD50K,train,67647,67647.wav,"Male_speech_and_man_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:67647
train,speech__fsd50k__train__speech__67655__0177.wav,speech,fsd50k_speech,FSD50K,train,67655,67655.wav,"Male_speech_and_man_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:67655
train,speech__fsd50k__train__speech__67663__0141.wav,speech,fsd50k_speech,FSD50K,train,67663,67663.wav,"Male_speech_and_man_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:67663
train,speech__fsd50k__train__speech__67665__0112.wav,speech,fsd50k_speech,FSD50K,train,67665,67665.wav,"Male_speech_and_man_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:67665
train,speech__fsd50k__train__speech__74889__0139.wav,speech,fsd50k_speech,FSD50K,train,74889,74889.wav,"Whispering,Human_voice",,,,unchanged_from_hazard5v3s,freesound:74889
train,speech__fsd50k__train__speech__76613__0031.wav,speech,fsd50k_speech,FSD50K,train,76613,76613.wav,"Conversation,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:76613
train,speech__fsd50k__train__speech__76621__0012.wav,speech,fsd50k_speech,FSD50K,train,76621,76621.wav,"Male_speech_and_man_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:76621
train,speech__fsd50k__train__speech__76648__0007.wav,speech,fsd50k_speech,FSD50K,train,76648,76648.wav,"Male_speech_and_man_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:76648
train,speech__fsd50k__train__speech__77423__0185.wav,speech,fsd50k_speech,FSD50K,train,77423,77423.wav,"Child_speech_and_kid_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:77423
train,speech__fsd50k__train__speech__77447__0052.wav,speech,fsd50k_speech,FSD50K,train,77447,77447.wav,"Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:77447
train,speech__fsd50k__train__speech__78490__0079.wav,speech,fsd50k_speech,FSD50K,train,78490,78490.wav,"Applause,Screaming,Crowd,Human_group_actions,Human_voice",,,,unchanged_from_hazard5v3s,freesound:78490
train,speech__fsd50k__train__speech__80190__0108.wav,speech,fsd50k_speech,FSD50K,train,80190,80190.wav,"Female_speech_and_woman_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:80190
train,speech__fsd50k__train__speech__80630__0135.wav,speech,fsd50k_speech,FSD50K,train,80630,80630.wav,"Female_speech_and_woman_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:80630
train,speech__fsd50k__train__speech__80651__0034.wav,speech,fsd50k_speech,FSD50K,train,80651,80651.wav,"Female_speech_and_woman_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:80651
train,speech__fsd50k__train__speech__80671__0167.wav,speech,fsd50k_speech,FSD50K,train,80671,80671.wav,"Female_speech_and_woman_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:80671
train,speech__fsd50k__train__speech__82710__0055.wav,speech,fsd50k_speech,FSD50K,train,82710,82710.wav,"Child_speech_and_kid_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:82710
train,speech__fsd50k__train__speech__86402__0035.wav,speech,fsd50k_speech,FSD50K,train,86402,86402.wav,"Female_speech_and_woman_speaking,Human_voice,Speech",,,,unchanged_from_hazard5v3s,freesound:86402
train,speech__fsd50k__train__speech__86418__0058.wav,speech,fsd50k_speech,FSD50K,train,86418,86418.wav,"Female_speech_and_woman_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:86418
train,speech__fsd50k__train__speech__86451__0045.wav,speech,fsd50k_speech,FSD50K,train,86451,86451.wav,"Female_speech_and_woman_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:86451
train,speech__fsd50k__train__speech__92915__0036.wav,speech,fsd50k_speech,FSD50K,train,92915,92915.wav,"Child_speech_and_kid_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:92915
train,speech__fsd50k__train__speech__92927__0133.wav,speech,fsd50k_speech,FSD50K,train,92927,92927.wav,"Child_speech_and_kid_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:92927
train,speech__fsd50k__train__speech__92935__0114.wav,speech,fsd50k_speech,FSD50K,train,92935,92935.wav,"Child_speech_and_kid_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:92935
train,speech__fsd50k__train__speech__92953__0029.wav,speech,fsd50k_speech,FSD50K,train,92953,92953.wav,"Child_speech_and_kid_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:92953
train,speech__fsd50k__train__speech__93364__0060.wav,speech,fsd50k_speech,FSD50K,train,93364,93364.wav,"Female_speech_and_woman_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:93364
train,speech__fsd50k__train__speech__93375__0022.wav,speech,fsd50k_speech,FSD50K,train,93375,93375.wav,"Female_speech_and_woman_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:93375
train,speech__fsd50k__train__speech__93391__0134.wav,speech,fsd50k_speech,FSD50K,train,93391,93391.wav,"Female_speech_and_woman_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:93391
train,speech__fsd50k__train__speech__93700__0105.wav,speech,fsd50k_speech,FSD50K,train,93700,93700.wav,"Female_speech_and_woman_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:93700
train,speech__fsd50k__train__speech__93868__0092.wav,speech,fsd50k_speech,FSD50K,train,93868,93868.wav,"Male_speech_and_man_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:93868
train,speech__fsd50k__train__speech__93870__0131.wav,speech,fsd50k_speech,FSD50K,train,93870,93870.wav,"Male_speech_and_man_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:93870
train,speech__fsd50k__train__speech__93872__0004.wav,speech,fsd50k_speech,FSD50K,train,93872,93872.wav,"Male_speech_and_man_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:93872
train,speech__fsd50k__train__speech__95679__0154.wav,speech,fsd50k_speech,FSD50K,train,95679,95679.wav,"Male_speech_and_man_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:95679
train,speech__fsd50k__train__speech__95680__0061.wav,speech,fsd50k_speech,FSD50K,train,95680,95680.wav,"Male_speech_and_man_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:95680
train,speech__fsd50k__train__speech__96543__0016.wav,speech,fsd50k_speech,FSD50K,train,96543,96543.wav,"Female_speech_and_woman_speaking,Speech,Human_voice",,,,unchanged_from_hazard5v3s,freesound:96543
train,thunderstorm__esc50__fold_1__101296__0000__r0.wav,thunderstorm,,ESC-50,fold_1,101296,1-101296-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:101296
train,thunderstorm__esc50__fold_1__101296__0001__r0.wav,thunderstorm,,ESC-50,fold_1,101296,1-101296-B-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:101296
train,thunderstorm__esc50__fold_1__115521__0002__r0.wav,thunderstorm,,ESC-50,fold_1,115521,1-115521-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:115521
train,thunderstorm__esc50__fold_1__23222__0003__r0.wav,thunderstorm,,ESC-50,fold_1,23222,1-23222-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:23222
train,thunderstorm__esc50__fold_1__23222__0004__r0.wav,thunderstorm,,ESC-50,fold_1,23222,1-23222-B-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:23222
train,thunderstorm__esc50__fold_1__24524__0005__r0.wav,thunderstorm,,ESC-50,fold_1,24524,1-24524-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:24524
train,thunderstorm__esc50__fold_1__24524__0006__r0.wav,thunderstorm,,ESC-50,fold_1,24524,1-24524-B-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:24524
train,thunderstorm__esc50__fold_1__24524__0007__r0.wav,thunderstorm,,ESC-50,fold_1,24524,1-24524-C-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:24524
train,thunderstorm__esc50__fold_2__104105__0008__r0.wav,thunderstorm,,ESC-50,fold_2,104105,2-104105-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:104105
train,thunderstorm__esc50__fold_2__104105__0009__r0.wav,thunderstorm,,ESC-50,fold_2,104105,2-104105-B-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:104105
train,thunderstorm__esc50__fold_2__39441__0010__r0.wav,thunderstorm,,ESC-50,fold_2,39441,2-39441-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:39441
train,thunderstorm__esc50__fold_2__39443__0011__r0.wav,thunderstorm,,ESC-50,fold_2,39443,2-39443-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:39443
train,thunderstorm__esc50__fold_2__39443__0012__r0.wav,thunderstorm,,ESC-50,fold_2,39443,2-39443-B-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:39443
train,thunderstorm__esc50__fold_2__39945__0013__r0.wav,thunderstorm,,ESC-50,fold_2,39945,2-39945-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:39945
train,thunderstorm__esc50__fold_2__39945__0014__r0.wav,thunderstorm,,ESC-50,fold_2,39945,2-39945-B-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:39945
train,thunderstorm__esc50__fold_2__39945__0015__r0.wav,thunderstorm,,ESC-50,fold_2,39945,2-39945-C-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:39945
train,thunderstorm__esc50__fold_3__103050__0016__r0.wav,thunderstorm,,ESC-50,fold_3,103050,3-103050-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:103050
train,thunderstorm__esc50__fold_3__103051__0017__r0.wav,thunderstorm,,ESC-50,fold_3,103051,3-103051-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:103051
train,thunderstorm__esc50__fold_3__103051__0018__r0.wav,thunderstorm,,ESC-50,fold_3,103051,3-103051-B-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:103051
train,thunderstorm__esc50__fold_3__103051__0019__r0.wav,thunderstorm,,ESC-50,fold_3,103051,3-103051-C-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:103051
train,thunderstorm__esc50__fold_3__123224__0020__r0.wav,thunderstorm,,ESC-50,fold_3,123224,3-123224-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:123224
train,thunderstorm__esc50__fold_3__124600__0021__r0.wav,thunderstorm,,ESC-50,fold_3,124600,3-124600-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:124600
train,thunderstorm__esc50__fold_3__144891__0022__r0.wav,thunderstorm,,ESC-50,fold_3,144891,3-144891-A-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:144891
train,thunderstorm__esc50__fold_3__144891__0023__r0.wav,thunderstorm,,ESC-50,fold_3,144891,3-144891-B-19.wav,thunderstorm,,,,unchanged_from_hazard5v3s,esc-50:144891
train,thunderstorm__fsd50k__dev__100011__0024__r0.wav,thunderstorm,,FSD50K,dev,100011,100011.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:100011
train,thunderstorm__fsd50k__dev__105032__0025__r0.wav,thunderstorm,,FSD50K,dev,105032,105032.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:105032
train,thunderstorm__fsd50k__dev__105296__0026__r0.wav,thunderstorm,,FSD50K,dev,105296,105296.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:105296
train,thunderstorm__fsd50k__dev__105297__0027__r0.wav,thunderstorm,,FSD50K,dev,105297,105297.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:105297
train,thunderstorm__fsd50k__dev__105298__0028__r0.wav,thunderstorm,,FSD50K,dev,105298,105298.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:105298
train,thunderstorm__fsd50k__dev__105299__0029__r0.wav,thunderstorm,,FSD50K,dev,105299,105299.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:105299
train,thunderstorm__fsd50k__dev__105301__0030__r0.wav,thunderstorm,,FSD50K,dev,105301,105301.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:105301
train,thunderstorm__fsd50k__dev__105303__0031__r0.wav,thunderstorm,,FSD50K,dev,105303,105303.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:105303
train,thunderstorm__fsd50k__dev__105304__0032__r0.wav,thunderstorm,,FSD50K,dev,105304,105304.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:105304
train,thunderstorm__fsd50k__dev__105306__0033__r0.wav,thunderstorm,,FSD50K,dev,105306,105306.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:105306
train,thunderstorm__fsd50k__dev__115521__0034__r0.wav,thunderstorm,,FSD50K,dev,115521,115521.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:115521
train,thunderstorm__fsd50k__dev__117138__0035__r0.wav,thunderstorm,,FSD50K,dev,117138,117138.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:117138
train,thunderstorm__fsd50k__dev__120393__0036__r0.wav,thunderstorm,,FSD50K,dev,120393,120393.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:120393
train,thunderstorm__fsd50k__dev__121132__0037__r0.wav,thunderstorm,,FSD50K,dev,121132,121132.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:121132
train,thunderstorm__fsd50k__dev__121568__0038__r0.wav,thunderstorm,,FSD50K,dev,121568,121568.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:121568
train,thunderstorm__fsd50k__dev__121569__0039__r0.wav,thunderstorm,,FSD50K,dev,121569,121569.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:121569
train,thunderstorm__fsd50k__dev__121572__0040__r0.wav,thunderstorm,,FSD50K,dev,121572,121572.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:121572
train,thunderstorm__fsd50k__dev__121573__0041__r0.wav,thunderstorm,,FSD50K,dev,121573,121573.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:121573
train,thunderstorm__fsd50k__dev__122089__0042__r0.wav,thunderstorm,,FSD50K,dev,122089,122089.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:122089
train,thunderstorm__fsd50k__dev__122091__0043__r0.wav,thunderstorm,,FSD50K,dev,122091,122091.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:122091
train,thunderstorm__fsd50k__dev__123358__0044__r0.wav,thunderstorm,,FSD50K,dev,123358,123358.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:123358
train,thunderstorm__fsd50k__dev__123359__0045__r0.wav,thunderstorm,,FSD50K,dev,123359,123359.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:123359
train,thunderstorm__fsd50k__dev__123360__0046__r0.wav,thunderstorm,,FSD50K,dev,123360,123360.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:123360
train,thunderstorm__fsd50k__dev__124128__0047__r0.wav,thunderstorm,,FSD50K,dev,124128,124128.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:124128
train,thunderstorm__fsd50k__dev__124129__0048__r0.wav,thunderstorm,,FSD50K,dev,124129,124129.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:124129
train,thunderstorm__fsd50k__dev__127862__0049__r0.wav,thunderstorm,,FSD50K,dev,127862,127862.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:127862
train,thunderstorm__fsd50k__dev__127975__0050__r0.wav,thunderstorm,,FSD50K,dev,127975,127975.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:127975
train,thunderstorm__fsd50k__dev__127976__0051__r0.wav,thunderstorm,,FSD50K,dev,127976,127976.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:127976
train,thunderstorm__fsd50k__dev__127978__0052__r0.wav,thunderstorm,,FSD50K,dev,127978,127978.wav,thunderstorm,,,,unchanged_from_hazard5v3s,freesound:127978
