filename,category,source_dataset,source_id,source_group,source_filename,source_sha256,derived_sha256,variant_index,event_time_s,previous_event_time_s,event_detector,sample_rate_hz,duration_s,seed,transform_name,event_offset_s,source_left_padding_samples,source_right_padding_samples,boundary_policy,gain_db,speed_factor,highpass_hz,lowpass_hz,compression_drive,signal_to_noise_db,background_scale,background_file,background_category,background_source_group,limiter_gain,output_peak_dbfs,output_rms_dbfs
gunshot_gunfire__fsd50k__dev__128294__0012__r0__aug2.wav,gunshot_gunfire,FSD50K,128294,freesound:128294,gunshot_gunfire__fsd50k__dev__128294__0012__r0.wav,56c6232c318fbe95f15f0eaa1f61f0650ee5f66ea75529e72a3610908d0c2404,75d6817aa8e96b35c319b5480411f659ff9d5c0ac355466a66dc6048ab3b1ce1,2,0.032449,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.220113,8276,0,zero_pad_without_source_sample_loss,0.6179,1.0,,,1.0,16.9585,0.30427176,2-121909-A-35.wav,washing_machine,esc50:121909,0.74433954,-1.0,-10.7828
gunshot_gunfire__fsd50k__dev__128294__0012__r0__aug3.wav,gunshot_gunfire,FSD50K,128294,freesound:128294,gunshot_gunfire__fsd50k__dev__128294__0012__r0.wav,56c6232c318fbe95f15f0eaa1f61f0650ee5f66ea75529e72a3610908d0c2404,891d2c5747aa8d9fca4ecf9ea5d6f60f2f310ba8d2448850cffad81d48f70c66,3,0.032449,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.271472,10541,0,zero_pad_without_source_sample_loss,-4.474,1.0,108.6,8357.277,1.0,28.6309,0.65723909,2-134700-A-38.wav,clock_tick,esc50:134700,0.71383094,-1.0,-18.5992
gunshot_gunfire__fsd50k__dev__128294__0012__r0__aug4.wav,gunshot_gunfire,FSD50K,128294,freesound:128294,gunshot_gunfire__fsd50k__dev__128294__0012__r0.wav,56c6232c318fbe95f15f0eaa1f61f0650ee5f66ea75529e72a3610908d0c2404,304735ec5b500094619bb97abb0e094b9c2f4806749371ac3e9698f5e2d56b9f,4,0.032449,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.316299,12518,0,zero_pad_without_source_sample_loss,2.2113,0.987847,,,1.0,,,,,,0.60861824,-1.0,-11.0613
gunshot_gunfire__fsd50k__dev__128294__0012__r0__aug5.wav,gunshot_gunfire,FSD50K,128294,freesound:128294,gunshot_gunfire__fsd50k__dev__128294__0012__r0.wav,56c6232c318fbe95f15f0eaa1f61f0650ee5f66ea75529e72a3610908d0c2404,f31708eb20394944ad03deb19b1649bd897f20fb7b09ae8a3303d744b6df1915,5,0.032449,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.284176,11101,0,zero_pad_without_source_sample_loss,-3.2855,1.0,,,1.22761,18.6827,3.71429582,3-155568-A-32.wav,keyboard_typing,esc50:155568,0.94495557,-1.0,-10.8402
gunshot_gunfire__fsd50k__dev__128296__0013__r0__aug0.wav,gunshot_gunfire,FSD50K,128296,freesound:128296,gunshot_gunfire__fsd50k__dev__128296__0013__r0.wav,ce173af197107d2e62750632523205026956e5a8ae191c43b6702155e84ca00f,1d0bbc5a7f383f0075bc324b01ed76951bc2d727ddf23e3d97821d4a51e032f3,0,0.042426,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.188001,6420,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89125094,-1.0,-11.5847
gunshot_gunfire__fsd50k__dev__128296__0013__r0__aug1.wav,gunshot_gunfire,FSD50K,128296,freesound:128296,gunshot_gunfire__fsd50k__dev__128296__0013__r0.wav,ce173af197107d2e62750632523205026956e5a8ae191c43b6702155e84ca00f,70659e25ac3daac215c6121ebab9b67fcbc2fc2fd3cbeaa8149913b08da028b0,1,0.042426,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.323515,12396,0,zero_pad_without_source_sample_loss,2.6609,1.0,,,1.0,,,,,,0.6560752,-1.0,-11.5852
gunshot_gunfire__fsd50k__dev__128296__0013__r0__aug2.wav,gunshot_gunfire,FSD50K,128296,freesound:128296,gunshot_gunfire__fsd50k__dev__128296__0013__r0.wav,ce173af197107d2e62750632523205026956e5a8ae191c43b6702155e84ca00f,c78536b7b20303f97264ff0a206fa5e7845d3d26037b7ea89c91272f023bff62,2,0.042426,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.289705,10905,0,zero_pad_without_source_sample_loss,0.8712,1.0,,,1.0,17.1806,2.85198572,3-112557-A-23.wav,breathing,esc50:112557,0.67425089,-1.0,-13.065
gunshot_gunfire__fsd50k__dev__128296__0013__r0__aug3.wav,gunshot_gunfire,FSD50K,128296,freesound:128296,gunshot_gunfire__fsd50k__dev__128296__0013__r0.wav,ce173af197107d2e62750632523205026956e5a8ae191c43b6702155e84ca00f,580a104eb37db76934c18502dbd4cd928a4725a75524be78b8ee786de8cd3831,3,0.042426,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.197226,6827,0,zero_pad_without_source_sample_loss,4.3131,1.0,148.168,7989.149,1.0,18.2896,3.19363019,2-99796-A-32.wav,keyboard_typing,esc50:99796,0.28042529,-1.0,-20.0356
gunshot_gunfire__fsd50k__dev__128296__0013__r0__aug4.wav,gunshot_gunfire,FSD50K,128296,freesound:128296,gunshot_gunfire__fsd50k__dev__128296__0013__r0.wav,ce173af197107d2e62750632523205026956e5a8ae191c43b6702155e84ca00f,b1cb4b0edd714dbb989bce746c026a609c1d9d838497d8360bb2cad0e6312c00,4,0.042426,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.195117,6734,0,zero_pad_without_source_sample_loss,-2.0708,0.992065,,,1.0,,,,,,1.0,-1.3581,-12.6196
gunshot_gunfire__fsd50k__dev__128296__0013__r0__aug5.wav,gunshot_gunfire,FSD50K,128296,freesound:128296,gunshot_gunfire__fsd50k__dev__128296__0013__r0.wav,ce173af197107d2e62750632523205026956e5a8ae191c43b6702155e84ca00f,9b77abb4b6136ca6bfda41dd0aac543d6fde782beb7567d93941bf84cef56cb6,5,0.042426,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.347945,13473,0,zero_pad_without_source_sample_loss,1.434,1.0,,,1.29796,16.1771,1.11461132,1-42139-A-38.wav,clock_tick,esc50:42139,0.80846905,-1.0,-10.856
gunshot_gunfire__fsd50k__dev__128297__0014__r0__aug0.wav,gunshot_gunfire,FSD50K,128297,freesound:128297,gunshot_gunfire__fsd50k__dev__128297__0014__r0.wav,b98d9172e4101f1ab70843303aa5cb0b68b25b5db8ae7287e86f74ac09f53e48,d332edb03532d25b780137fef02e48db89c6241bfc5ec688e56481d51b53c73f,0,0.02746,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.287062,11448,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89125094,-1.0,-11.0136
gunshot_gunfire__fsd50k__dev__128297__0014__r0__aug1.wav,gunshot_gunfire,FSD50K,128297,freesound:128297,gunshot_gunfire__fsd50k__dev__128297__0014__r0.wav,b98d9172e4101f1ab70843303aa5cb0b68b25b5db8ae7287e86f74ac09f53e48,c62337c7b925b30cbd4cc41215df988b913eebe9519b7495ddf39d8eae120d41,1,0.02746,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.36458,14867,0,zero_pad_without_source_sample_loss,-4.1704,1.0,,,1.0,,,,,,1.0,-4.1704,-14.1866
gunshot_gunfire__fsd50k__dev__128297__0014__r0__aug2.wav,gunshot_gunfire,FSD50K,128297,freesound:128297,gunshot_gunfire__fsd50k__dev__128297__0014__r0.wav,b98d9172e4101f1ab70843303aa5cb0b68b25b5db8ae7287e86f74ac09f53e48,f767bf255e36f2aa1c01256456c3f20619f17bc3b3b9f0e0391116b100085059,2,0.02746,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.263634,10415,0,zero_pad_without_source_sample_loss,2.8865,1.0,,,1.0,25.4182,1.76676254,3-144128-B-23.wav,breathing,esc50:144128,0.59476532,-1.0,-11.6213
gunshot_gunfire__fsd50k__dev__128297__0014__r0__aug3.wav,gunshot_gunfire,FSD50K,128297,freesound:128297,gunshot_gunfire__fsd50k__dev__128297__0014__r0.wav,b98d9172e4101f1ab70843303aa5cb0b68b25b5db8ae7287e86f74ac09f53e48,b7dd884b0627aea278aa5b0a50e34c52b2531d03682cc37325ffde5c64d336ae,3,0.02746,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.212748,8171,0,zero_pad_without_source_sample_loss,-3.8459,1.0,138.249,7385.355,1.0,26.677,0.06582939,3-151269-A-35.wav,washing_machine,esc50:151269,0.74298875,-1.0,-18.9099
gunshot_gunfire__fsd50k__dev__128297__0014__r0__aug4.wav,gunshot_gunfire,FSD50K,128297,freesound:128297,gunshot_gunfire__fsd50k__dev__128297__0014__r0.wav,b98d9172e4101f1ab70843303aa5cb0b68b25b5db8ae7287e86f74ac09f53e48,17748710d37689a7049fd42ac2c298505fd0cbf5577a07a95799de9d395a1b3a,4,0.02746,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.345366,14020,0,zero_pad_without_source_sample_loss,4.7257,0.980586,,,1.0,,,,,,0.46005378,-1.0,-11.946
gunshot_gunfire__fsd50k__dev__128297__0014__r0__aug5.wav,gunshot_gunfire,FSD50K,128297,freesound:128297,gunshot_gunfire__fsd50k__dev__128297__0014__r0.wav,b98d9172e4101f1ab70843303aa5cb0b68b25b5db8ae7287e86f74ac09f53e48,9415627bf1d9153e636bd3e35aca745bdc96c0f83af53db3e532d31a014c3820,5,0.02746,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.335575,13588,0,zero_pad_without_source_sample_loss,-1.0958,1.0,,,1.3685,20.679,3.34805934,3-166125-A-23.wav,breathing,esc50:166125,0.86914216,-1.0,-10.7619
gunshot_gunfire__fsd50k__dev__128298__0015__r0__aug0.wav,gunshot_gunfire,FSD50K,128298,freesound:128298,gunshot_gunfire__fsd50k__dev__128298__0015__r0.wav,70986c901d09a8d3c472eda6c3b71d1c6758e6e3d2c868ccb2cd8106fa69d51d,d6db3db394f18002ad52cbc15252ea5c49034c3052c2291ed8bbfdc15dc16b26,0,0.049909,0.770771,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.322375,12016,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89125094,-1.0,-10.8722
gunshot_gunfire__fsd50k__dev__128298__0015__r0__aug1.wav,gunshot_gunfire,FSD50K,128298,freesound:128298,gunshot_gunfire__fsd50k__dev__128298__0015__r0.wav,70986c901d09a8d3c472eda6c3b71d1c6758e6e3d2c868ccb2cd8106fa69d51d,c71c723c08885c11770843f7cb230343c2d72f796fa08222442d6265669b6c9d,1,0.049909,0.770771,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.229922,7939,0,zero_pad_without_source_sample_loss,-3.7274,1.0,,,1.0,,,,,,1.0,-3.7274,-13.5986
gunshot_gunfire__fsd50k__dev__128298__0015__r0__aug2.wav,gunshot_gunfire,FSD50K,128298,freesound:128298,gunshot_gunfire__fsd50k__dev__128298__0015__r0.wav,70986c901d09a8d3c472eda6c3b71d1c6758e6e3d2c868ccb2cd8106fa69d51d,48207c417119efc23945b3c0d8be7bddee99029dd9997217d99ab23ae1d8c490,2,0.049909,0.770771,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.180556,5762,0,zero_pad_without_source_sample_loss,4.2943,1.0,,,1.0,23.8099,4.44274033,2-95567-A-23.wav,breathing,esc50:95567,0.52307371,-1.0,-11.1627
gunshot_gunfire__fsd50k__dev__128298__0015__r0__aug3.wav,gunshot_gunfire,FSD50K,128298,freesound:128298,gunshot_gunfire__fsd50k__dev__128298__0015__r0.wav,70986c901d09a8d3c472eda6c3b71d1c6758e6e3d2c868ccb2cd8106fa69d51d,bf1dd57d50e94010cfc44b950ad5c11f9bf93f9641bdbe8f2fd7d3c2c952c305,3,0.049909,0.770771,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.224304,7691,0,zero_pad_without_source_sample_loss,3.4474,1.0,127.761,8724.692,1.0,16.1693,4.55811007,1-137-A-32.wav,keyboard_typing,esc50:137,0.31975878,-1.0,-19.6363
gunshot_gunfire__fsd50k__dev__128298__0015__r0__aug4.wav,gunshot_gunfire,FSD50K,128298,freesound:128298,gunshot_gunfire__fsd50k__dev__128298__0015__r0.wav,70986c901d09a8d3c472eda6c3b71d1c6758e6e3d2c868ccb2cd8106fa69d51d,5c970a7649af0116b76a67b31b772def06433b5724ab4c5b16fe4bb7d72b9732,4,0.049909,0.770771,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.298777,10975,0,zero_pad_without_source_sample_loss,-0.373,1.017275,,,1.0,,,,,,0.87120258,-1.0,-11.5151
gunshot_gunfire__fsd50k__dev__128298__0015__r0__aug5.wav,gunshot_gunfire,FSD50K,128298,freesound:128298,gunshot_gunfire__fsd50k__dev__128298__0015__r0.wav,70986c901d09a8d3c472eda6c3b71d1c6758e6e3d2c868ccb2cd8106fa69d51d,bc16fdfda6deae053ed9eae784f9e77f2eefaa52639dbcd3146f8dd92c14b6c3,5,0.049909,0.770771,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.334484,12550,0,zero_pad_without_source_sample_loss,-2.7048,1.0,,,1.24269,21.8432,0.18266732,3-151269-A-35.wav,washing_machine,esc50:151269,0.9950162,-1.0,-10.7378
gunshot_gunfire__fsd50k__dev__128299__0016__r0__aug0.wav,gunshot_gunfire,FSD50K,128299,freesound:128299,gunshot_gunfire__fsd50k__dev__128299__0016__r0.wav,646d25a34c1bdf6a59fc9a4db9580660a9f734c868c8e1f7850cebef60a9b0b8,246a0d3bd5c2a365483c0da1a8b4d9cf063e252425d6940d041ec458b1fb8fa7,0,0.029955,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.359782,14545,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89125094,-1.0,-10.4045
gunshot_gunfire__fsd50k__dev__128299__0016__r0__aug1.wav,gunshot_gunfire,FSD50K,128299,freesound:128299,gunshot_gunfire__fsd50k__dev__128299__0016__r0.wav,646d25a34c1bdf6a59fc9a4db9580660a9f734c868c8e1f7850cebef60a9b0b8,69aa1fdab186a442a06aedc7b7d8a99f0b0b73ef6f476a7e9f46ab3fefeb997a,1,0.029955,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.222438,8489,0,zero_pad_without_source_sample_loss,4.9212,1.0,,,1.0,,,,,,0.50575306,-1.0,-10.4016
gunshot_gunfire__fsd50k__dev__128299__0016__r0__aug2.wav,gunshot_gunfire,FSD50K,128299,freesound:128299,gunshot_gunfire__fsd50k__dev__128299__0016__r0.wav,646d25a34c1bdf6a59fc9a4db9580660a9f734c868c8e1f7850cebef60a9b0b8,2640cc8ec84f57a8be2e86d380938be8c40916d41111a0521bf40301a81f4ccc,2,0.029955,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.271558,10655,0,zero_pad_without_source_sample_loss,-3.4155,1.0,,,1.0,21.9056,2.03958828,3-155568-A-32.wav,keyboard_typing,esc50:155568,1.0,-1.8918,-12.7637
gunshot_gunfire__fsd50k__dev__128299__0016__r0__aug3.wav,gunshot_gunfire,FSD50K,128299,freesound:128299,gunshot_gunfire__fsd50k__dev__128299__0016__r0.wav,646d25a34c1bdf6a59fc9a4db9580660a9f734c868c8e1f7850cebef60a9b0b8,e4dc52052477f79fce4b8649450958b165b37b1358255d84b5a7ebfd3de11be1,3,0.029955,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.24849,9637,0,zero_pad_without_source_sample_loss,-2.5033,1.0,112.718,7657.331,1.0,17.4981,2.27830292,2-119748-A-38.wav,clock_tick,esc50:119748,0.59242165,-1.0,-18.3821
gunshot_gunfire__fsd50k__dev__128299__0016__r0__aug4.wav,gunshot_gunfire,FSD50K,128299,freesound:128299,gunshot_gunfire__fsd50k__dev__128299__0016__r0.wav,646d25a34c1bdf6a59fc9a4db9580660a9f734c868c8e1f7850cebef60a9b0b8,2240fb304f1bc21223bdc9bbab7c779ec8ca5af26e50463f1193a2401682f927,4,0.029955,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.342295,13774,0,zero_pad_without_source_sample_loss,4.682,1.015533,,,1.0,,,,,,0.4982062,-1.0,-10.838
gunshot_gunfire__fsd50k__dev__128299__0016__r0__aug5.wav,gunshot_gunfire,FSD50K,128299,freesound:128299,gunshot_gunfire__fsd50k__dev__128299__0016__r0.wav,646d25a34c1bdf6a59fc9a4db9580660a9f734c868c8e1f7850cebef60a9b0b8,bb7b49cd762343cf81bcb89687adba7a74755e5184b89bbfa32a3ca7f236578b,5,0.029955,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.183431,6768,0,zero_pad_without_source_sample_loss,-5.9518,1.0,,,1.10357,25.8543,1.14033639,2-84965-A-23.wav,breathing,esc50:84965,1.0,-3.4452,-13.2426
gunshot_gunfire__fsd50k__dev__128301__0017__r0__aug0.wav,gunshot_gunfire,FSD50K,128301,freesound:128301,gunshot_gunfire__fsd50k__dev__128301__0017__r0.wav,c4dce5ca4736a282d4bcaa8c43bae1f22f33fe95dd4e0c6ade64fc07a5eb2d38,b633ac1329c7e02852f072ec4b4aa74c9009e83baaa16b12ca86b9184b827680,0,0.032449,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.267267,10355,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89125094,-1.0,-10.9241
gunshot_gunfire__fsd50k__dev__128301__0017__r0__aug1.wav,gunshot_gunfire,FSD50K,128301,freesound:128301,gunshot_gunfire__fsd50k__dev__128301__0017__r0.wav,c4dce5ca4736a282d4bcaa8c43bae1f22f33fe95dd4e0c6ade64fc07a5eb2d38,d6745ad609ce47387431047e97d74706571ba025fe7acb3b344195152c00bf4c,1,0.032449,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.304932,12017,0,zero_pad_without_source_sample_loss,2.9306,1.0,,,1.0,,,,,,0.63602082,-1.0,-10.9248
gunshot_gunfire__fsd50k__dev__128301__0017__r0__aug2.wav,gunshot_gunfire,FSD50K,128301,freesound:128301,gunshot_gunfire__fsd50k__dev__128301__0017__r0.wav,c4dce5ca4736a282d4bcaa8c43bae1f22f33fe95dd4e0c6ade64fc07a5eb2d38,1bdc21ffb520baa6fb92ed0a55a1e8f02b3bb6abb4b17605df3dc4686fadbd01,2,0.032449,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.341922,13648,0,zero_pad_without_source_sample_loss,-3.8693,1.0,,,1.0,18.6482,0.27216951,1-62594-A-32.wav,keyboard_typing,esc50:62594,1.0,-2.9252,-13.7358
gunshot_gunfire__fsd50k__dev__128301__0017__r0__aug3.wav,gunshot_gunfire,FSD50K,128301,freesound:128301,gunshot_gunfire__fsd50k__dev__128301__0017__r0.wav,c4dce5ca4736a282d4bcaa8c43bae1f22f33fe95dd4e0c6ade64fc07a5eb2d38,21da2b1c5e4007b00de375557cc468f92af05a6eac64b8340e215c2b376c6aeb,3,0.032449,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.27341,10626,0,zero_pad_without_source_sample_loss,-3.2218,1.0,130.728,8192.3,1.0,16.9395,0.2102061,2-102852-A-11.wav,sea_waves,esc50:102852,0.63429603,-1.0,-19.9317
gunshot_gunfire__fsd50k__dev__128301__0017__r0__aug4.wav,gunshot_gunfire,FSD50K,128301,freesound:128301,gunshot_gunfire__fsd50k__dev__128301__0017__r0.wav,c4dce5ca4736a282d4bcaa8c43bae1f22f33fe95dd4e0c6ade64fc07a5eb2d38,717530c3814390e27ac65d1ce92ef46e6b35a21ff83212e2084e26236af6b1ad,4,0.032449,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.188435,6879,0,zero_pad_without_source_sample_loss,0.3728,1.010297,,,1.0,,,,,,0.78091821,-1.0,-11.7398
gunshot_gunfire__fsd50k__dev__128301__0017__r0__aug5.wav,gunshot_gunfire,FSD50K,128301,freesound:128301,gunshot_gunfire__fsd50k__dev__128301__0017__r0.wav,c4dce5ca4736a282d4bcaa8c43bae1f22f33fe95dd4e0c6ade64fc07a5eb2d38,6f1655fc10751d7cea4cbc692452aa64d18c6780b9d898c3d5a4bfb068df1f98,5,0.032449,1.29458,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.302914,11927,0,zero_pad_without_source_sample_loss,-0.3786,1.0,,,1.10845,26.4484,0.13456873,2-59241-A-35.wav,washing_machine,esc50:59241,0.89133493,-1.0,-10.5817
gunshot_gunfire__fsd50k__dev__132551__0018__r0__aug0.wav,gunshot_gunfire,FSD50K,132551,freesound:132551,gunshot_gunfire__fsd50k__dev__132551__0018__r0.wav,099f80d8d5da5c35c54da0f51138f58ccd318780b3309408bd53a1f952a4760b,208d5833c0f1d38bd322b7481fc1f7e2c4c17a8ac1cb26ff803de2f8bf42c472,0,0.014989,0.646054,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.338433,14264,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89127814,-1.0,-19.5462
gunshot_gunfire__fsd50k__dev__132551__0018__r0__aug1.wav,gunshot_gunfire,FSD50K,132551,freesound:132551,gunshot_gunfire__fsd50k__dev__132551__0018__r0.wav,099f80d8d5da5c35c54da0f51138f58ccd318780b3309408bd53a1f952a4760b,e039fc2ceb687eb5a61bed0e024eeca8602c15a907d52207acb3e4c484867e56,1,0.014989,0.646054,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.366335,15494,0,zero_pad_without_source_sample_loss,-3.9082,1.0,,,1.0,,,,,,1.0,-3.9085,-22.4548
gunshot_gunfire__fsd50k__dev__132551__0018__r0__aug2.wav,gunshot_gunfire,FSD50K,132551,freesound:132551,gunshot_gunfire__fsd50k__dev__132551__0018__r0.wav,099f80d8d5da5c35c54da0f51138f58ccd318780b3309408bd53a1f952a4760b,2295db3949e2cc4daf08cb2d7e267395301e45a85b413e2ea23955705705ed94,2,0.014989,0.646054,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.372712,15776,0,zero_pad_without_source_sample_loss,-2.9776,1.0,,,1.0,28.2647,0.3052442,1-62850-A-38.wav,clock_tick,esc50:62850,1.0,-2.9686,-21.5186
gunshot_gunfire__fsd50k__dev__132551__0018__r0__aug3.wav,gunshot_gunfire,FSD50K,132551,freesound:132551,gunshot_gunfire__fsd50k__dev__132551__0018__r0.wav,099f80d8d5da5c35c54da0f51138f58ccd318780b3309408bd53a1f952a4760b,02d6ebcccfb3a8598ef4a4f5c511f50cf1d7c50ec9db3c48374ddb478443bd17,3,0.014989,0.646054,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.303914,12742,0,zero_pad_without_source_sample_loss,-3.6866,1.0,120.001,8655.353,1.0,21.9365,0.61347096,1-35687-A-38.wav,clock_tick,esc50:35687,1.0,-3.9108,-23.1175
gunshot_gunfire__fsd50k__dev__132551__0018__r0__aug4.wav,gunshot_gunfire,FSD50K,132551,freesound:132551,gunshot_gunfire__fsd50k__dev__132551__0018__r0.wav,099f80d8d5da5c35c54da0f51138f58ccd318780b3309408bd53a1f952a4760b,bcd868bc72c17a412e09146814bb851d255ec513f513dca14dc559fa7e15323f,4,0.014989,0.646054,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.190694,7749,0,zero_pad_without_source_sample_loss,-0.5943,0.983904,,,1.0,,,,,,0.95529295,-1.0,-19.4657
gunshot_gunfire__fsd50k__dev__132551__0018__r0__aug5.wav,gunshot_gunfire,FSD50K,132551,freesound:132551,gunshot_gunfire__fsd50k__dev__132551__0018__r0.wav,099f80d8d5da5c35c54da0f51138f58ccd318780b3309408bd53a1f952a4760b,d7b324acccbe4728591e573a770c8a4ab8fe0468c84f3a7dddaaf06bb3fd8241,5,0.014989,0.646054,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_compression_background,0.342553,14446,0,zero_pad_without_source_sample_loss,4.1336,1.0,,,1.1872,28.9807,0.67396933,2-141584-A-38.wav,clock_tick,esc50:141584,0.77252563,-1.0,-15.3073
gunshot_gunfire__fsd50k__dev__136766__0019__r0__aug0.wav,gunshot_gunfire,FSD50K,136766,freesound:136766,gunshot_gunfire__fsd50k__dev__136766__0019__r0.wav,d73214c6ebc92f1d253465c65c58b38b7f5f7b9afdd81f6fc9498b455d17c9f4,1efa4db35beb4a9d4ff35ed7523a50c34d9bfb8fc34bfb2dc4e3ab3438a2f839,0,0.02746,0.6261,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_only,0.328716,13285,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89125094,-1.0,-10.3083
gunshot_gunfire__fsd50k__dev__136766__0019__r0__aug1.wav,gunshot_gunfire,FSD50K,136766,freesound:136766,gunshot_gunfire__fsd50k__dev__136766__0019__r0.wav,d73214c6ebc92f1d253465c65c58b38b7f5f7b9afdd81f6fc9498b455d17c9f4,1b0d6e036af3cf02c1453dff6b8199355f2369a52b3649b65d0ab39fc1c353fa,1,0.02746,0.6261,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain,0.370557,15131,0,zero_pad_without_source_sample_loss,-4.4812,1.0,,,1.0,,,,,,1.0,-4.4812,-13.7896
gunshot_gunfire__fsd50k__dev__136766__0019__r0__aug2.wav,gunshot_gunfire,FSD50K,136766,freesound:136766,gunshot_gunfire__fsd50k__dev__136766__0019__r0.wav,d73214c6ebc92f1d253465c65c58b38b7f5f7b9afdd81f6fc9498b455d17c9f4,12044474346d9513bc81067fd7009734c5da5ab7bd26827f0fc35b636632fad2,2,0.02746,0.6261,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_gain_background,0.282513,11248,0,zero_pad_without_source_sample_loss,3.5211,1.0,,,1.0,18.1668,1.96942004,1-79711-A-32.wav,keyboard_typing,esc50:79711,0.31840908,-1.0,-15.6657
gunshot_gunfire__fsd50k__dev__136766__0019__r0__aug3.wav,gunshot_gunfire,FSD50K,136766,freesound:136766,gunshot_gunfire__fsd50k__dev__136766__0019__r0.wav,d73214c6ebc92f1d253465c65c58b38b7f5f7b9afdd81f6fc9498b455d17c9f4,ac2d19a7a9844726b268d215006a5fea34ca552b0fb1ac902074bf73ebe40cef,3,0.02746,0.6261,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_filter_background,0.199396,7582,0,zero_pad_without_source_sample_loss,-0.6094,1.0,87.009,7087.648,1.0,22.131,0.6362315,1-18631-A-23.wav,breathing,esc50:18631,0.54885751,-1.0,-15.2413
gunshot_gunfire__fsd50k__dev__136766__0019__r0__aug4.wav,gunshot_gunfire,FSD50K,136766,freesound:136766,gunshot_gunfire__fsd50k__dev__136766__0019__r0.wav,d73214c6ebc92f1d253465c65c58b38b7f5f7b9afdd81f6fc9498b455d17c9f4,7c25d42ba8aa7dc654ba4f54b5e9cfbd9d2ff45d3b4ca61fe8401a54a08c108e,4,0.02746,0.6261,strongest_20ms_short_time_energy_v2,44100,1.0,451,position_speed_gain,0.371569,15175,0,zero_pad_without_source_sample_loss,-4.7605,1.014692,,,1.0,,,,,,1.0,-3.8097,-14.1259
