dataset_role,other_group,source_dataset,source_partition,source_id,source_filename,source_labels,filename,stimulus_sha256,patch_count,hardness_score,hardest_predicted_class,hardest_patch_within_clip,mean_top_class,mean_top_score,mean_score_dog_bark,mean_score_glass_breaking,mean_score_gunshot_gunfire,mean_score_siren,mean_score_speech,mean_score_thunderstorm,selection_tier,candidate_filename,excerpt_start_s,excerpt_duration_s
train,animal_non_target,FSD50K,train,57796,57796.wav,"Livestock_and_farm_animals_and_working_animals,Animal",other__fsd50k__train__57796__hard3s.wav,7a24740e4fb5a3d1cac876b3613d65ee0f3f0b59461580a7b324518c36af9c11,13,0.8791795969009399,speech,2,speech,0.4808371365070343,0.051198773086071014,0.19699826836585999,0.04045757278800011,0.12566998600959778,0.4808371365070343,0.10483825206756592,diversity,other_candidate__fsd50k__train__57796__1206.wav,0.440000,3.000
train,animal_non_target,FSD50K,train,51095,51095.wav,"Chirp_and_tweet,Bird,Wild_animals,Animal,Bird_vocalization_and_bird_call_and_bird_song",other__fsd50k__train__51095__hard3s.wav,069831fdff92573507a1312db5a3cdc858d99230641f37fce137889c74059e5e,13,0.6589038968086243,thunderstorm,10,thunderstorm,0.38539835810661316,0.0868060290813446,0.06008092686533928,0.16721192002296448,0.20765212178230286,0.09285067021846771,0.38539835810661316,diversity,other_candidate__fsd50k__train__51095__1331.wav,6.200000,3.000
train,animal_non_target,FSD50K,train,32046,32046.wav,"Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",other__fsd50k__train__32046__hard3s.wav,75e0b017af71870fd0d481f853a373a9c9952a35750c849f668f06f23202dbfd,13,0.8070536851882935,thunderstorm,3,thunderstorm,0.5348930954933167,0.030253611505031586,0.06812150031328201,0.13584767282009125,0.14141249656677246,0.08947170525789261,0.5348930954933167,diversity,other_candidate__fsd50k__train__32046__1384.wav,1.160000,3.000
train,animal_non_target,FSD50K,train,233093,233093.wav,"Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal",other__fsd50k__train__233093__hard3s.wav,0c8bfafd3132d26109cc10eec72ba288cc74244e3e73be64c154069abe4f9428,1,0.5000193119049072,dog_bark,0,dog_bark,0.5000193119049072,0.5000193119049072,0.03497226536273956,0.07517261803150177,0.039012182503938675,0.25020840764045715,0.1006152555346489,diversity,other_candidate__fsd50k__train__233093__1388.wav,0.000000,3.000
train,animal_non_target,FSD50K,train,62213,62213.wav,"Meow,Cat,Domestic_animals_and_pets,Animal",other__fsd50k__train__62213__hard3s.wav,da9c4d3621eeb5d6bb7b391b0bd703ce86a5a2bcbfbb62e4c676bdbaa2b52b5f,1,0.7342305183410645,speech,0,speech,0.7342305183410645,0.15322689712047577,0.00772044388577342,0.008006964810192585,0.08247098326683044,0.7342305183410645,0.01434419397264719,diversity,other_candidate__fsd50k__train__62213__1227.wav,0.000000,3.000
train,animal_non_target,FSD50K,train,403063,403063.wav,"Bird,Wild_animals,Animal",other__fsd50k__train__403063__hard3s.wav,21097310f26997109585271a69a779cdcafcd99816d1bc6a8e18017e1c37ed90,5,0.6419758796691895,speech,3,speech,0.2703016698360443,0.07708503305912018,0.2690965235233307,0.07179848849773407,0.24836869537830353,0.2703016698360443,0.0633496344089508,diversity,other_candidate__fsd50k__train__403063__1209.wav,0.935193,3.000
train,animal_non_target,FSD50K,train,189545,189545.wav,"Bird,Wild_animals,Animal",other__fsd50k__train__189545__hard3s.wav,ca9b6f9061b77cb9a6c8533026d86dbe17c3058e777814256e91fd7e73f7f109,2,0.5620243549346924,speech,0,speech,0.40242189168930054,0.04302544519305229,0.15233339369297028,0.025875668972730637,0.3591919243335724,0.40242189168930054,0.017151670530438423,diversity,other_candidate__fsd50k__train__189545__1381.wav,0.000000,3.000
train,weather_ambient,FSD50K,train,377880,377880.wav,"Rain,Water",other__fsd50k__train__377880__hard3s.wav,12d76dff98d9bbcac40948c47c8dbba2389606e241deff777806ab1356b29101,13,0.9807400703430176,glass_breaking,9,glass_breaking,0.6075960397720337,0.017028341069817543,0.6075960397720337,0.059038203209638596,0.014592619612812996,0.11919915676116943,0.18254555761814117,hard_negative,other_candidate__fsd50k__train__377880__1650.wav,5.480000,3.000
train,weather_ambient,FSD50K,train,378714,378714.wav,"Waves_and_surf,Ocean,Water",other__fsd50k__train__378714__hard3s.wav,b480c5821260f8f63647227abaca681dc4873460e1caddcd7635ec19a8183571,13,0.7650184631347656,gunshot_gunfire,5,glass_breaking,0.3393886685371399,0.008474753238260746,0.3393886685371399,0.2756471037864685,0.060146015137434006,0.062993124127388,0.2533503770828247,hard_negative,other_candidate__fsd50k__train__378714__1525.wav,2.600000,3.000
train,weather_ambient,FSD50K,train,407021,407021.wav,Wind,other__fsd50k__train__407021__hard3s.wav,3f718429ca15d29c06d1ff1a7e718b9a907afb456afdd79f4529d4e127bafe59,8,0.990565299987793,siren,5,siren,0.7756064534187317,0.004726049955934286,0.0006733423797413707,0.016866622492671013,0.7756064534187317,0.026301849633455276,0.17582564055919647,hard_negative,other_candidate__fsd50k__train__407021__1511.wav,2.600000,3.000
train,weather_ambient,FSD50K,train,98781,98781.wav,"Toilet_flush,Gurgling,Domestic_sounds_and_home_sounds,Water",other__fsd50k__train__98781__hard3s.wav,e84a40171f93629ac905ba6ef3019147b7d5332631bfb43f1a2cf971dbb114ad,13,0.9867129325866699,speech,9,speech,0.5392923355102539,0.009920352138578892,0.05366538465023041,0.11716841161251068,0.016017043963074684,0.5392923355102539,0.26393648982048035,hard_negative,other_candidate__fsd50k__train__98781__1467.wav,5.480000,3.000
train,weather_ambient,FSD50K,train,208849,208849.wav,Wind,other__fsd50k__train__208849__hard3s.wav,3408bfa3e727da99585b64f3cf14e355d870f7428708c33d2faa7905e173bcda,8,0.9967589974403381,thunderstorm,6,thunderstorm,0.8718175888061523,0.00487736240029335,0.008131835609674454,0.04019634425640106,0.020987678319215775,0.05398917570710182,0.8718175888061523,hard_negative,other_candidate__fsd50k__train__208849__1557.wav,3.320000,3.000
train,weather_ambient,FSD50K,train,273870,273870.wav,"Raindrop,Drip,Rain,Water,Liquid",other__fsd50k__train__273870__hard3s.wav,ca1a03273ea3c37da316f982916dbd75486769d1dda6d686b2e299494f24d004,1,0.9624342918395996,glass_breaking,0,glass_breaking,0.9624342918395996,0.0012680207146331668,0.9624342918395996,0.0029316581785678864,0.0004097651981282979,0.004882819950580597,0.02807343564927578,hard_negative,other_candidate__fsd50k__train__273870__1589.wav,0.000000,3.000
train,weather_ambient,FSD50K,train,368919,368919.wav,"Ocean,Water",other__fsd50k__train__368919__hard3s.wav,cbd79e9daab27cc3f3f6060f87f026da0b4cec8189a83829b86333accabe0d66,13,0.7390734553337097,gunshot_gunfire,4,siren,0.3690146803855896,0.1412406712770462,0.06209489330649376,0.14812053740024567,0.3690146803855896,0.11795612424612045,0.16157303750514984,hard_negative,other_candidate__fsd50k__train__368919__1648.wav,1.880000,3.000
train,weather_ambient,FSD50K,train,407029,407029.wav,Wind,other__fsd50k__train__407029__hard3s.wav,acaa0100da54a4ffbe4a2d9e1ff95ea3158602428c896c75edcdb4725d451ee9,11,0.9881520867347717,siren,9,siren,0.8121961951255798,0.009916197508573532,0.0004833715211134404,0.013875419273972511,0.8121961951255798,0.04451034590601921,0.11901846528053284,hard_negative,other_candidate__fsd50k__train__407029__1538.wav,5.480000,3.000
train,weather_ambient,FSD50K,train,100643,100643.wav,Wind,other__fsd50k__train__100643__hard3s.wav,6e474958c9ae858d8696fb823b1b7162ed1820e4b5851d29821c2e90d4cbb07c,8,0.8756381273269653,speech,4,speech,0.46073058247566223,0.0439375638961792,0.09578928351402283,0.10777509957551956,0.10564594715833664,0.46073058247566223,0.18612149357795715,hard_negative,other_candidate__fsd50k__train__100643__1476.wav,1.880000,3.000
train,weather_ambient,ESC-50,fold_2,82367,2-82367-A-10.wav,rain,other__esc50__fold_2__82367__hard3s.wav,2cce637e5f60368db490c8ec980eb0cc7dbdd623c077bcd456a2fb60afdd4820,6,0.996260941028595,thunderstorm,3,thunderstorm,0.880519449710846,0.010583244264125824,0.0443434901535511,0.018481479957699776,0.01567176729440689,0.030400564894080162,0.880519449710846,hard_negative,other_candidate__esc50__fold_2__82367__1458.wav,1.160000,3.000
train,weather_ambient,FSD50K,train,347303,347303.wav,"Rain,Water",other__fsd50k__train__347303__hard3s.wav,a0e48d23054252d4b923bbe32b679fb561e9f6f7b175a991cf5771c6090a3fcd,13,0.9553273320198059,glass_breaking,6,glass_breaking,0.689275860786438,0.001159699517302215,0.689275860786438,0.23793374001979828,0.005183035973459482,0.04607544466853142,0.020372161641716957,hard_negative,other_candidate__fsd50k__train__347303__1519.wav,3.320000,3.000
train,weather_ambient,FSD50K,train,109719,109719.wav,"Rain,Water",other__fsd50k__train__109719__hard3s.wav,06898b2aba2b07257f9bfdd7a3ccf1d7fa97a44febb56ca7ff502d8fc83d2242,6,0.5470956563949585,gunshot_gunfire,1,gunshot_gunfire,0.422459214925766,0.00140060530975461,0.014806901104748249,0.422459214925766,0.15961520373821259,0.08337538689374924,0.3183426856994629,hard_negative,other_candidate__fsd50k__train__109719__1655.wav,0.000000,3.000
train,weather_ambient,FSD50K,train,188572,188572.wav,Wind,other__fsd50k__train__188572__hard3s.wav,35ebbeb06108e17e689f8c37551c028f3e4e5e4f62437133d9b8260bfa30b9ae,13,0.9847496747970581,siren,12,thunderstorm,0.6747264266014099,0.0237440075725317,0.005498288199305534,0.014362058602273464,0.24885496497154236,0.032814305275678635,0.6747264266014099,hard_negative,other_candidate__fsd50k__train__188572__1578.wav,7.640000,3.000
train,weather_ambient,FSD50K,train,263948,263948.wav,"Water,Liquid",other__fsd50k__train__263948__hard3s.wav,2885065165db4df7b39ad0547004337aea4b158f4ab9ea68ab6c5650a11e458c,5,0.8522400259971619,speech,3,speech,0.441944420337677,0.03163875266909599,0.36417290568351746,0.057310670614242554,0.02010597102344036,0.441944420337677,0.08482726663351059,hard_negative,other_candidate__fsd50k__train__263948__1593.wav,0.925351,3.000
train,weather_ambient,ESC-50,fold_2,87781,2-87781-A-10.wav,rain,other__esc50__fold_2__87781__hard3s.wav,81fe7ce5da401a69a542439a5c8277864468a0bf09bf1378b0accac15c033638,6,0.995944082736969,thunderstorm,1,thunderstorm,0.8756811618804932,0.0028990034479647875,0.024302488192915916,0.04072433337569237,0.04556429386138916,0.010828674770891666,0.8756811618804932,hard_negative,other_candidate__esc50__fold_2__87781__1554.wav,0.000000,3.000
train,weather_ambient,FSD50K,train,427602,427602.wav,"Rain,Water",other__fsd50k__train__427602__hard3s.wav,311d215a94085eb8291e0861112a605cd498e64a589ad52a475db66040d65f5a,13,0.9551193714141846,glass_breaking,12,glass_breaking,0.48542162775993347,0.014246806502342224,0.48542162775993347,0.11066455394029617,0.05485105514526367,0.05380072444677353,0.2810153067111969,hard_negative,other_candidate__fsd50k__train__427602__1520.wav,7.640000,3.000
train,weather_ambient,FSD50K,train,53685,53685.wav,"Water,Splash_and_splatter,Liquid",other__fsd50k__train__53685__hard3s.wav,b349ed20b436c5e04437ea6463507fa67d84614fc73beb3bdf5072564e17cdfb,1,0.4743608236312866,gunshot_gunfire,0,gunshot_gunfire,0.4743608236312866,0.007723691873252392,0.32949864864349365,0.4743608236312866,0.02666199393570423,0.0954521894454956,0.06630261987447739,hard_negative,other_candidate__fsd50k__train__53685__1543.wav,0.000000,3.000
train,weather_ambient,FSD50K,train,182920,182920.wav,Wind,other__fsd50k__train__182920__hard3s.wav,76360b0e79c37195e4ff8b490e5cd3e400655ec66aa1fa51d2c3f01b63ac27af,13,0.9773141741752625,siren,0,speech,0.29604580998420715,0.017718728631734848,0.09867104142904282,0.13722652196884155,0.2496950626373291,0.29604580998420715,0.20064280927181244,hard_negative,other_candidate__fsd50k__train__182920__1523.wav,0.000000,3.000
train,weather_ambient,FSD50K,train,153329,153329.wav,"Stream,Water",other__fsd50k__train__153329__hard3s.wav,ffb70431ada79d3d9c01fe48560972c01430eb51c4ee310a622251a5d8fdf94b,13,0.8186126351356506,speech,11,speech,0.4795472323894501,0.032729510217905045,0.046271808445453644,0.12462182343006134,0.18335868418216705,0.4795472323894501,0.13347090780735016,hard_negative,other_candidate__fsd50k__train__153329__1652.wav,6.920000,3.000
train,weather_ambient,FSD50K,train,34067,34067.wav,"Rain,Water",other__fsd50k__train__34067__hard3s.wav,4ea83d1c3ab45e9c150b525d3a68393d9b1299bb60fca6509504981b17e3d43a,12,0.9959399700164795,thunderstorm,3,thunderstorm,0.9807669520378113,0.0004555253544822335,0.004180969670414925,0.00428812624886632,0.006764913443475962,0.0035435024183243513,0.9807669520378113,hard_negative,other_candidate__fsd50k__train__34067__1560.wav,1.160000,3.000
train,weather_ambient,FSD50K,train,129298,129298.wav,"Drip,Rain,Water,Liquid",other__fsd50k__train__129298__hard3s.wav,ee4234d18a24e945201ceaaeb98a3833fecdfbaadae6e16e230d810a5c720bcd,13,0.9271669387817383,glass_breaking,4,glass_breaking,0.6460755467414856,0.02397206611931324,0.6460755467414856,0.01957220770418644,0.01034567877650261,0.21790601313114166,0.08212848007678986,hard_negative,other_candidate__fsd50k__train__129298__1607.wav,1.880000,3.000
train,weather_ambient,FSD50K,train,398712,398712.wav,"Water,Splash_and_splatter,Liquid",other__fsd50k__train__398712__hard3s.wav,f023f27b5d1a2abda29c1ea96c1cc565d9621fdcff325a15fb9cc4b39aace650,2,0.4345536530017853,gunshot_gunfire,0,gunshot_gunfire,0.3608735203742981,0.02595190890133381,0.13580645620822906,0.3608735203742981,0.03001408651471138,0.13821163773536682,0.3091423511505127,hard_negative,other_candidate__fsd50k__train__398712__1614.wav,0.000000,3.000
train,weather_ambient,ESC-50,fold_1,91359,1-91359-A-11.wav,sea_waves,other__esc50__fold_1__91359__hard3s.wav,dc68614d5082a595bce514b13304d91451cc6d570dddfb84a9283e5d77fc3148,6,0.9618263840675354,siren,3,siren,0.7842170596122742,0.0011568496702238917,0.029207266867160797,0.06096189096570015,0.7842170596122742,0.01947234384715557,0.10498466342687607,hard_negative,other_candidate__esc50__fold_1__91359__1579.wav,1.160000,3.000
train,weather_ambient,FSD50K,train,268658,268658.wav,Water,other__fsd50k__train__268658__hard3s.wav,94d7ebc12f7666031e3f16beb55afc213ab901139ef5abca3d4e303f84df83c9,10,0.8169007301330566,speech,7,speech,0.42651525139808655,0.034635160118341446,0.23677590489387512,0.10729923099279404,0.09610743820667267,0.42651525139808655,0.09866701066493988,hard_negative,other_candidate__fsd50k__train__268658__1495.wav,4.040000,3.000
train,weather_ambient,ESC-50,fold_1,137296,1-137296-A-16.wav,wind,other__esc50__fold_1__137296__hard3s.wav,73e2dd5e66dda29f76a54b53c3c8e33441d105fc35c1d231bfbd8f7a18442969,6,0.9951871633529663,thunderstorm,2,thunderstorm,0.9847440719604492,9.806517482502386e-05,9.806517482502386e-05,0.006451104301959276,0.005945349577814341,0.0026633506640791893,0.9847440719604492,hard_negative,other_candidate__esc50__fold_1__137296__1503.wav,0.440000,3.000
train,weather_ambient,FSD50K,train,179905,179905.wav,"Wind,Boat_and_Water_vehicle,Vehicle",other__fsd50k__train__179905__hard3s.wav,891474118e66098d1451456e2ed2037f641c884dbcac5a2b0a63c3e69944c89b,11,0.9055085182189941,glass_breaking,8,glass_breaking,0.3924970328807831,0.01625106669962406,0.3924970328807831,0.078117236495018,0.08460943400859833,0.11549942940473557,0.3130258321762085,hard_negative,other_candidate__fsd50k__train__179905__1664.wav,4.760000,3.000
train,weather_ambient,FSD50K,train,50785,50785.wav,"Water,Splash_and_splatter,Liquid",other__fsd50k__train__50785__hard3s.wav,56b0a1eb1e95cc0b3983a808f17adc347f8e07f856057159a37c8c44f0bb74b7,1,0.37971240282058716,gunshot_gunfire,0,gunshot_gunfire,0.37971240282058716,0.019842099398374557,0.21195635199546814,0.37971240282058716,0.03965267911553383,0.21195635199546814,0.1368800848722458,hard_negative,other_candidate__fsd50k__train__50785__1553.wav,0.000000,3.000
train,weather_ambient,FSD50K,train,407010,407010.wav,Wind,other__fsd50k__train__407010__hard3s.wav,9233c4f4569b874f3c3539bce53dd4c2e1749573c359a103ba1bfd5377c506a2,13,0.9481338858604431,siren,3,siren,0.45114535093307495,0.023693783208727837,0.012853275053203106,0.04876171797513962,0.45114535093307495,0.0593031644821167,0.40424269437789917,hard_negative,other_candidate__fsd50k__train__407010__1464.wav,1.160000,3.000
train,weather_ambient,FSD50K,train,337483,337483.wav,"Gurgling,Water",other__fsd50k__train__337483__hard3s.wav,daed5a87bbf53935727c8bc3ebe7e0c7dbf487bf7ab8c181d096fd8836bd5e8a,9,0.8066778779029846,speech,6,speech,0.7019603252410889,0.07591794431209564,0.0780179426074028,0.0657234713435173,0.03482048586010933,0.7019603252410889,0.04355975240468979,hard_negative,other_candidate__fsd50k__train__337483__1596.wav,3.320000,3.000
train,weather_ambient,FSD50K,train,240718,240718.wav,"Rain,Water",other__fsd50k__train__240718__hard3s.wav,6026730afa1d44ea6e76affadfa8120d2162fef09a59fea5a17341404d70b2eb,13,0.9946739673614502,thunderstorm,3,thunderstorm,0.7749929428100586,0.0118846595287323,0.08089113980531693,0.06861626356840134,0.031095633283257484,0.03251936659216881,0.7749929428100586,hard_negative,other_candidate__fsd50k__train__240718__1475.wav,1.160000,3.000
train,weather_ambient,FSD50K,train,420220,420220.wav,"Raindrop,Rain,Water",other__fsd50k__train__420220__hard3s.wav,53128281c2dac67a1c2441ad80f2b35b7b7a8c09232458d692f0abbfcbec65c4,3,0.9003220796585083,glass_breaking,2,glass_breaking,0.6252040266990662,0.012092121876776218,0.6252040266990662,0.1260443925857544,0.05259990692138672,0.10342002660036087,0.0806395635008812,hard_negative,other_candidate__fsd50k__train__420220__1571.wav,0.000000,3.000
train,weather_ambient,FSD50K,train,319637,319637.wav,"Fill_(with_liquid),Water,Liquid",other__fsd50k__train__319637__hard3s.wav,74b423004cfb50aef35f369ff0c546280d58a7c34fc719855d3349dc46de0a97,2,0.28593316674232483,gunshot_gunfire,1,gunshot_gunfire,0.26679956912994385,0.08823005855083466,0.06798078119754791,0.26679956912994385,0.17346490919589996,0.19350320100784302,0.21002145111560822,hard_negative,other_candidate__fsd50k__train__319637__1597.wav,0.000000,3.000
train,weather_ambient,FSD50K,train,204347,204347.wav,Wind,other__fsd50k__train__204347__hard3s.wav,052f2aa3ab853f538df14b2446d9b2cbe57693a1d86556969cf77b59defb2fb8,13,0.9381781220436096,siren,1,thunderstorm,0.6281226277351379,0.10004390776157379,0.04935965687036514,0.04572869837284088,0.1251806914806366,0.05156445875763893,0.6281226277351379,hard_negative,other_candidate__fsd50k__train__204347__1534.wav,0.000000,3.000
train,weather_ambient,FSD50K,train,60995,60995.wav,"Stream,Water",other__fsd50k__train__60995__hard3s.wav,5245532db4d72e25bf1695d00ac2efbfb057bb7573e774e267c89c2d657ed1ee,13,0.7901849150657654,speech,1,speech,0.540897786617279,0.03311211243271828,0.02930791862308979,0.15326543152332306,0.07283813506364822,0.540897786617279,0.17057856917381287,hard_negative,other_candidate__fsd50k__train__60995__1576.wav,0.000000,3.000
train,weather_ambient,FSD50K,train,118514,118514.wav,"Rain,Water",other__fsd50k__train__118514__hard3s.wav,9c9a094cef995ace742d83d0299c29b22334f5c02b05e31dca7be74d885e895a,13,0.9943974018096924,thunderstorm,11,thunderstorm,0.7993504405021667,0.04211360216140747,0.06219284236431122,0.025718240067362785,0.023452911525964737,0.047171931713819504,0.7993504405021667,hard_negative,other_candidate__fsd50k__train__118514__1618.wav,6.920000,3.000
